prices.amountMax,prices.amountMin,prices.isAvailable,prices.condition,prices.currency,prices.isSale,prices.merchant,prices.online/offline,prices.shipping,brand,weight,prices.sellcount,prices.average
1699.99,1699.99,1,1,1,0,0,0,0,1,20.2,0,1
1699.99,1699.99,1,1,1,0,0,0,0,1,3.96831875,1,1
1700,1700,1,1,1,0,1,1,0,1,1.32,1,1
1700,1700,1,1,1,0,1,1,0,1,3.94,1,1
1701.69,1701.69,1,1,1,0,1,1,0,1,3.94,0,1
1998,1417.76,1,1,1,1,1,1,1,0,0.00125,1,1
1799.99,1618,1,1,1,1,1,1,1,1,0.98,0,1
1709,1709,1,1,1,0,1,1,0,1,16.4,0,1
1709.99,1709.99,1,1,1,1,0,0,0,0,1.32,1,1
1713.99,1713.99,1,1,1,0,1,1,0,0,3.5,0,1
1714.4,1714.4,1,1,1,1,1,1,0,0,2.43,1,1
1715.65,1715.65,1,1,1,1,1,1,0,0,2,0,1
1715.99,1715.99,1,1,1,1,0,0,0,0,2.6,1,1
1721.99,1721.99,1,1,1,0,0,0,0,0,2.43,1,1
1728.05,1728.05,1,1,1,0,1,1,0,0,2.54,1,1
1728.99,1728.99,1,1,1,1,0,0,0,1,6.4,1,1
1733.22,1733.22,1,1,1,0,1,1,0,1,1.48,0,1
1737.99,1737.99,1,1,1,1,0,0,0,0,1,1,1
1738.99,1738.99,1,1,1,1,0,0,0,1,1.75,0,1
1738.99,1738.99,1,1,1,1,0,0,0,1,5.5,0,1
1739,1739,1,1,1,0,1,1,0,0,4.2,0,1
1744.99,1744.99,1,1,1,0,0,0,0,0,3.8,1,1
2197.99,1297.99,1,1,1,1,1,1,1,1,0.5,1,1
2099,1397.99,1,1,1,1,0,1,1,1,1.65,1,1
1749,1749,1,1,1,0,0,1,1,1,2,1,1
1749,1749,1,1,1,0,0,1,1,1,55,1,1
1749,1749,1,1,1,1,0,1,0,1,11.2,0,1
1749,1749,1,1,1,1,1,1,0,0,5.5,0,1
1749.95,1749.95,1,3,1,0,1,1,0,1,0.84,1,1
1749.99,1749.99,1,1,1,0,0,0,0,0,0.84,0,1
1752.79,1752.79,0,1,1,0,0,0,0,1,2.43,0,1
1753.99,1753.99,1,1,1,0,0,0,0,0,0.48125,1,1
1755,1755,1,1,1,0,1,1,1,0,1.6,0,1
1755.95,1755.95,1,1,1,0,0,1,0,1,17.86,1,1
1759.95,1759.95,1,3,1,0,1,1,0,0,0.98,0,1
1759.99,1759.99,1,1,1,1,0,0,0,1,0.98,1,1
1759.99,1759.99,1,1,1,1,0,1,0,1,16.4,0,1
1764.99,1764.99,1,1,1,0,0,0,0,0,1.48,1,1
1765.95,1765.95,1,1,1,1,1,1,0,0,1.3,0,1
1945.19,1599.99,1,1,1,1,0,1,1,0,0.25,0,1
2149.99,1397,1,1,1,1,1,1,1,0,1.65,1,1
1775,1775,0,3,1,0,1,0,0,0,0.205,0,1
1775,1775,1,1,1,0,1,1,0,1,0.205,0,1
2399,1169,1,1,1,1,1,1,1,0,2,1,1
1785.99,1785.99,1,1,1,1,0,0,0,1,10.8,1,1
1785.99,1785.99,1,1,1,1,0,0,0,1,2.6,1,1
1785.99,1785.99,1,1,1,1,0,0,0,1,29,1,1
1786.64,1786.64,1,1,1,1,1,1,0,1,30,0,1
1794.95,1794.95,0,3,1,0,1,1,0,1,0.6,0,1
1796,1796,1,1,1,1,1,1,0,1,0.62,1,1
1796,1796,1,1,1,1,1,1,0,0,3.8,0,1
1796.95,1796.95,0,3,1,0,1,1,0,0,0.15,1,1
1796.95,1796.95,1,1,1,1,1,1,0,0,10.5,0,1
1796.95,1796.95,1,1,1,0,1,1,1,0,0.21875,0,1
1796.95,1796.95,1,1,1,0,1,1,1,0,0.15,0,1
1796.99,1796.99,0,1,1,1,1,1,0,0,2.6,0,1
1796.99,1796.99,1,1,1,0,1,1,0,0,2.6,1,1
1797.95,1797.95,1,1,1,0,1,1,0,1,1.2,0,1
1797.99,1797.99,1,1,1,0,1,1,0,0,0.3125,0,1
1797.99,1797.99,1,1,1,0,1,1,0,1,1.2,1,1
1797.99,1797.99,1,1,1,1,1,1,0,1,1.2,1,1
1797.99,1797.99,1,1,1,1,0,1,0,1,0.15,0,1
1797.99,1797.99,1,1,1,1,0,1,0,1,2.6,1,1
1797.99,1797.99,1,1,1,0,0,1,1,1,17.86,0,1
1797.99,1797.99,1,1,1,0,1,1,0,1,1.65,0,1
1798,1798,1,1,1,0,1,1,0,1,0.619375,1,1
1798,1798,1,1,1,0,1,1,0,0,0.2625,1,1
1798,1798,1,1,1,0,1,1,0,1,16,0,1
1798,1798,1,1,1,0,1,1,0,1,4.5,0,1
1798,1798,1,1,1,0,1,1,1,1,0.130625,1,1
1798,1798,1,1,1,0,1,1,1,1,1.48,0,1
1798,1798,1,1,1,0,1,1,0,1,0.15,0,1
1798,1798,1,1,1,1,1,1,0,1,1.65,0,1
2399.99,1197.99,1,1,1,1,1,1,1,1,20.2,1,1
1799,1799,0,1,1,0,1,1,0,0,2.15,1,1
1799,1799,1,1,1,1,1,1,0,1,0.01875,0,1
1799,1799,1,1,1,1,1,1,0,1,0.2625,1,1
1799,1799,1,1,1,0,1,1,1,0,3.8,1,1
1799,1799,1,1,1,0,1,1,1,0,11.2,1,1
1799,1799,1,3,1,0,1,0,0,0,6.4,0,1
1799,1799,1,1,1,0,1,1,1,1,0.4875,0,1
1799,1799,1,1,1,0,1,1,0,0,2.6,0,1
1799.87,1799.87,1,1,1,0,1,1,0,0,0.13125,0,1
1799.95,1799.95,1,1,1,0,0,1,0,0,5.95,1,1
1799.95,1799.95,1,1,1,0,0,1,1,0,2.6,0,1
1799.98,1799.98,1,1,1,1,0,0,0,1,0.48125,0,1
1799.99,1799.99,0,1,1,0,0,0,0,1,29,1,1
1799.99,1799.99,0,3,1,0,1,1,0,0,4.5,1,1
1799.99,1799.99,1,1,1,0,0,0,0,0,2.6,0,1
1799.99,1799.99,1,1,1,0,0,0,0,0,0.3125,1,1
1799.99,1799.99,1,1,1,0,0,0,0,0,0.48125,1,1
1799.99,1799.99,1,1,1,1,0,0,0,1,0.48125,1,1
1799.99,1799.99,1,1,1,0,0,0,0,0,0.4875,1,1
1799.99,1799.99,1,1,1,0,0,0,0,0,34.2,0,1
1799.99,1799.99,1,1,1,0,0,0,0,0,3.3,1,1
1799.99,1799.99,1,1,1,0,0,0,0,1,26.46,1,1
1799.99,1799.99,1,1,1,0,0,0,0,1,30,1,1
1799.99,1799.99,1,1,1,0,0,0,0,1,0.2625,0,1
1799.99,1799.99,1,1,1,0,0,0,0,0,1.65,0,1
1799.99,1799.99,1,1,1,0,0,0,0,0,3.5,0,1
1799.99,1799.99,1,1,1,0,0,0,0,1,17.86,1,1
1799.99,1799.99,1,1,1,0,0,0,0,1,1.65,1,1
1799.99,1799.99,1,1,1,0,0,0,0,0,4.2,1,1
1799.99,1799.99,1,1,1,0,0,0,0,1,1.65,0,1
1799.99,1799.99,1,1,1,0,0,0,0,0,1.65,0,1
1799.99,1799.99,1,1,1,0,0,0,0,0,1.65,0,1
1799.99,1799.99,1,1,1,0,0,0,0,0,0.2625,0,1
1800.99,1800.99,1,1,1,1,0,0,0,1,6.4,1,1
1817,1817,0,3,5,0,1,0,0,0,17.6,0,1
1819.99,1819.99,1,1,1,1,0,0,0,1,0.07,1,1
1829.99,1829.99,1,1,1,0,0,0,0,0,20.2,1,1
1830.64,1830.64,1,1,1,1,1,1,0,0,1.65,1,1
1831.14,1831.14,1,1,1,1,1,1,0,0,0.24375,1,1
1831.59,1831.59,1,1,1,0,1,1,0,1,0.758125,1,1
1998,1669.99,1,1,1,1,1,1,1,1,2,0,1
1839.99,1839.99,1,1,1,1,0,0,0,1,1,1,1
1849.11,1849.11,1,1,1,0,1,1,1,0,3.7,1,1
1849.99,1849.99,1,1,1,0,0,0,0,0,1.48,1,1
1849.99,1849.99,1,1,1,0,0,0,0,0,19.2,1,1
1849.99,1849.99,1,1,1,0,0,0,0,0,0.2625,1,1
1849.99,1849.99,1,1,1,0,0,0,0,1,2.2,1,1
1849.99,1849.99,1,1,1,0,0,0,0,1,0.1,0,1
1849.99,1849.99,1,1,1,0,0,0,0,1,0.15,1,1
1859,1859,1,1,1,0,1,1,0,1,3.5,0,1
1945.19,1789.99,1,1,1,1,0,1,1,0,4.2,1,1
1869,1869,1,1,1,0,1,1,0,1,34.2,1,1
1879.99,1879.99,1,1,1,1,0,0,0,1,6.95,1,1
1879.99,1879.99,1,1,1,1,0,0,0,1,26.46,1,1
1887.03,1887.03,1,1,1,1,1,1,0,0,1,0,1
1887.95,1887.95,1,1,1,0,1,1,0,1,1,1,1
1889.99,1889.99,1,1,1,1,0,0,0,0,0.0025,0,1
1894.99,1894.99,1,1,1,0,0,0,0,0,3.5,1,1
1896,1896,1,1,1,0,1,1,0,1,16,1,1
1896,1896,1,1,1,0,1,1,1,1,2.5,0,1
1896,1896,1,1,1,1,1,1,0,1,10.2,0,1
1999,1794.97,1,1,1,1,1,1,1,0,17.86,1,1
1897,1897,1,1,1,0,0,1,1,0,55,0,1
1897.99,1897.99,1,1,1,0,1,1,0,1,55,1,1
1897.99,1897.99,1,1,1,0,1,1,0,1,0.039375,1,1
2699.99,1097.71,1,1,1,1,0,1,1,1,2.15,1,1
1898.95,1898.95,1,1,1,0,0,1,0,1,1.04,1,1
1898.99,1898.99,1,1,1,1,0,0,0,0,1.65,0,1
1999.99,1798,1,1,1,1,1,1,1,1,1.65,0,1
1899,1899,1,1,1,0,1,1,0,1,1.65,1,1
1899,1899,1,1,1,1,1,1,0,1,1.65,1,1
1899,1899,1,1,1,0,0,1,0,1,2.75,0,1
1899,1899,1,1,1,0,1,1,0,1,0.1,0,1
1899.95,1899.95,1,3,1,0,1,1,0,1,2.15,1,1
1899.99,1899.99,0,1,1,0,0,0,0,0,3.8,1,1
1899.99,1899.99,1,1,1,0,0,0,0,0,11.82,0,1
1899.99,1899.99,1,1,1,1,0,0,0,0,3.3,1,1
1899.99,1899.99,1,1,1,0,0,0,0,1,16.48,1,1
1899.99,1899.99,1,1,1,0,0,0,0,0,2.15,0,1
1899.99,1899.99,1,1,1,0,0,1,0,1,0.98,1,1
1899.99,1899.99,1,1,1,0,0,0,0,1,0.35,1,1
1899.99,1899.99,1,1,1,0,0,0,0,0,75.2,0,1
1899.99,1899.99,1,1,1,0,1,1,1,0,17.6,0,1
1899.99,1899.99,1,1,1,0,0,0,0,1,0.93125,1,1
1900,1900,1,1,1,0,0,1,0,1,10.5,0,1
1900,1900,1,1,1,0,0,1,1,1,0.01875,1,1
1903.19,1903.19,1,1,1,0,0,1,1,1,1.48,1,1
1903.27,1903.27,0,1,1,1,1,1,0,0,1.48,0,1
1908.28,1908.28,1,1,1,1,1,1,0,0,0.15,0,1
1908.99,1908.99,1,1,1,0,0,1,1,0,5.95,0,1
1910,1910,1,1,1,0,1,1,0,1,17.2,1,1
2197.99,1625.98,1,1,1,1,1,1,1,1,50,1,1
1913.27,1913.27,1,1,1,1,1,1,0,0,0.12,0,1
1914.95,1914.95,1,1,1,0,1,0,0,1,0.12,1,1
1919.99,1919.99,1,1,1,1,0,0,0,1,17.86,0,1
1927.95,1927.95,1,1,1,0,1,1,0,1,3.8,1,1
1929.95,1929.95,1,1,1,0,1,1,0,1,0.12,0,1
1929.95,1929.95,1,1,1,0,1,1,0,1,0.12,1,1
2034.99,1829,1,1,1,1,0,1,1,0,0.2,0,1
1935.99,1935.99,1,1,1,1,0,0,0,1,2,1,1
1936.29,1936.29,1,1,1,0,1,1,1,0,6.95,1,1
1941.39,1941.39,1,2,1,0,1,1,0,1,0.15,0,1
1949,1949,1,1,1,0,0,1,0,1,2.6,1,1
1949.52,1949.52,1,1,1,0,1,1,0,1,2.75,1,1
1949.99,1949.99,1,1,1,0,0,0,0,0,6.6,1,1
1952.99,1952.99,1,1,1,1,0,0,0,0,6.9,1,1
1957.99,1957.99,1,1,1,0,0,0,0,1,6.9,0,1
1961,1961,1,2,1,0,1,1,0,1,0.4875,0,1
1962.34,1962.34,1,1,1,0,1,1,1,0,1.2,1,1
1964.99,1964.99,1,1,1,0,1,1,1,0,0.2625,1,1
1971.95,1971.95,0,3,1,1,1,1,0,0,0.079375,1,1
1972.24,1972.24,1,1,1,0,0,1,1,0,1.48,1,1
1972.59,1972.59,1,1,1,0,1,1,0,1,2.6,1,1
1972.95,1972.95,1,1,1,0,0,1,0,1,1.65,0,1
1979,1979,0,1,1,0,1,1,0,1,0.35,1,1
1979.99,1979.99,1,1,1,1,0,1,0,1,3.75,0,1
1979.99,1979.99,1,1,1,1,0,0,0,1,0.1,0,1
1982.95,1982.95,1,1,1,0,0,1,0,1,0.758125,1,1
1990.99,1990.99,1,1,1,1,0,0,0,1,30.4,0,1
1994.4,1994.4,1,1,1,1,1,1,0,0,30.4,0,1
1994.95,1994.95,0,3,1,0,1,1,0,1,30.4,0,1
1995,1995,1,1,1,1,1,1,0,1,0.0025,1,1
1995,1995,1,1,1,1,0,1,0,1,58.2,1,1
1995.98,1995.98,1,1,1,0,1,1,0,1,10.2,0,1
1996,1996,1,1,1,1,1,1,0,1,3.7,0,1
1996,1996,1,1,1,1,1,1,0,1,34.2,1,1
1996.95,1996.95,0,3,1,0,1,0,0,0,4.2,0,1
1996.95,1996.95,1,1,1,0,1,1,0,0,17.6,0,1
1996.99,1996.99,1,1,1,1,1,1,0,0,3.5,0,1
1997,1997,0,1,1,1,1,1,0,0,4.2,0,1
1997.95,1997.95,1,1,1,0,0,0,0,1,3.5,1,1
1997.99,1997.99,1,1,1,1,1,1,0,1,0.6,1,1
1997.99,1997.99,1,1,1,0,1,1,0,1,3.31,1,1
1997.99,1997.99,1,1,1,1,1,1,0,1,58.4,1,1
1997.99,1997.99,1,1,1,0,1,1,0,1,1.4,0,1
1997.99,1997.99,1,1,1,0,1,0,0,1,0.7,1,1
1997.99,1997.99,1,1,1,0,1,1,0,1,3.5,1,1
1997.99,1997.99,1,1,1,1,1,1,0,1,17.86,0,1
1997.99,1997.99,1,1,1,1,0,1,0,1,4.2,1,1
1997.99,1997.99,1,1,1,0,1,1,0,1,54,1,1
1998,1998,1,1,1,1,1,1,0,1,10.2,0,1
1998,1998,1,1,1,0,1,1,0,1,0.6,0,1
2699.99,1296.99,1,1,1,1,0,1,1,0,1.2,0,1
1998.95,1998.95,1,1,1,0,0,1,0,1,0.98,0,1
2699.99,1297.99,1,1,1,1,0,1,1,1,4.95,0,1
1999,1999,1,1,1,0,1,1,0,1,17.6,1,1
1999,1999,1,1,1,0,1,1,0,0,2.75,1,1
1999,1999,1,1,1,1,1,1,0,1,2.15,1,1
1999,1999,1,1,1,0,1,1,0,1,0.35,0,1
1999,1999,1,1,1,0,1,1,1,0,75,1,1
1999,1999,1,1,1,0,1,1,0,0,1.4,1,1
1999,1999,1,1,1,0,0,1,1,0,6.4,1,1
1999,1999,1,1,1,0,0,1,0,1,2.15,1,1
1999,1999,1,1,1,0,0,1,1,1,1.48,0,1
1999,1999,1,1,1,0,1,1,0,1,0.13125,0,1
1999,1999,1,1,1,0,1,1,0,0,4.2,1,1
1999,1999,1,1,1,1,1,1,0,0,3.7,0,1
1999,1999,1,1,1,1,0,1,0,1,16,0,1
1999.95,1999.95,0,3,1,0,1,1,0,0,0.93125,1,1
1999.95,1999.95,0,3,1,0,1,1,0,0,0.758125,1,1
1999.95,1999.95,1,1,1,0,1,1,0,0,54,0,1
1999.98,1999.98,1,1,1,0,0,0,0,1,0.619375,1,1
1999.98,1999.98,1,1,1,0,0,0,0,1,0.1,0,1
1999.98,1999.98,1,1,1,0,0,0,0,0,26.46,1,1
1999.98,1999.98,1,1,1,0,0,0,0,0,17.86,1,1
1999.99,1999.99,0,3,1,0,1,1,0,0,3.7,1,1
1999.99,1999.99,1,1,1,0,0,0,0,1,3,0,1
1999.99,1999.99,1,1,1,0,0,0,0,1,1.5,1,1
1999.99,1999.99,1,1,1,0,1,1,1,0,26.1,0,1
1999.99,1999.99,1,1,1,1,0,0,0,0,17.86,0,1
1999.99,1999.99,1,1,1,0,0,1,0,0,1.6,1,1
1999.99,1999.99,1,1,1,0,0,1,0,1,3.5,0,1
1999.99,1999.99,1,1,1,0,0,0,0,0,0.17,0,1
1999.99,1999.99,1,1,1,0,0,0,0,0,30,0,1
1999.99,1999.99,1,1,1,0,0,0,0,0,2.15,0,1
1999.99,1999.99,1,1,1,1,0,0,0,1,6.95,1,1
1999.99,1999.99,1,1,1,0,0,0,0,1,54,0,1
1999.99,1999.99,1,1,1,0,0,0,0,1,3,1,1
1999.99,1999.99,1,1,1,0,0,0,0,1,4.2,0,1
1999.99,1999.99,1,1,1,0,0,0,0,1,0.12,1,1
1999.99,1999.99,1,1,1,0,0,0,0,0,0.93125,1,1
1999.99,1999.99,1,1,1,0,0,0,0,0,4.2,1,1
1999.99,1999.99,1,1,1,0,1,1,0,0,1.2,1,1
1999.99,1999.99,1,1,1,0,0,0,0,1,0.93125,1,1
1999.99,1999.99,1,1,1,0,0,1,1,0,17.86,1,1
1999.99,1999.99,1,1,1,0,1,1,0,0,3.31,1,1
1999.99,1999.99,1,1,1,1,0,0,0,1,58.4,1,1
2000,2000,1,1,1,0,0,1,0,1,0.06,0,1
2796.99,1224.63,1,1,1,1,0,1,1,0,55,0,1
2015.65,2015.65,1,1,1,1,1,1,0,0,55,0,1
2015.81,2015.81,1,1,1,0,1,1,1,0,3.3,0,1
2016.95,2016.95,1,1,1,0,0,1,0,1,34.2,1,1
2023.99,2023.99,1,1,1,1,0,0,0,1,2.75,0,1
2036.64,2036.64,1,1,1,0,1,1,0,1,3,1,1
2697.99,1379,1,1,1,1,1,1,1,1,16.48,0,1
2039,2039,1,1,1,0,1,1,0,1,34.2,1,1
2697.99,1393.13,1,1,1,1,1,1,1,1,3.5,1,1
2045.95,2045.95,1,1,1,1,1,1,0,0,0.1,0,1
2046,2046,1,1,1,0,1,1,0,1,0.1,0,1
2046,2046,1,1,1,0,1,1,1,1,2.15,0,1
2796.99,1296.99,1,1,1,1,0,1,1,0,0.00125,1,1
2399.99,1697.99,1,1,1,1,1,1,1,1,0.98,0,1
2697.99,1422.21,1,1,1,1,1,1,1,1,0.98,0,1
2065.95,2065.95,1,1,1,1,1,1,0,0,1.4,0,1
2069.99,2069.99,1,1,1,1,0,0,0,1,0.64,1,1
2075.54,2075.54,1,1,1,0,1,1,0,1,0.93125,0,1
2085.39,2085.39,1,1,1,0,0,1,0,1,4.2,0,1
2087.03,2087.03,1,1,1,0,1,1,0,0,0.64,1,1
2092.99,2092.99,1,1,1,1,0,0,0,1,0.64,0,1
2094.99,2094.99,1,1,1,0,1,1,0,1,0.460625,0,1
2096,2096,1,1,1,0,0,1,1,1,4.2,1,1
2097,2097,1,1,1,0,1,1,1,0,0.460625,0,1
2697.99,1497.99,1,1,1,1,1,1,1,1,0.64,0,1
2097.99,2097.99,1,1,1,1,1,1,0,1,0.64,0,1
2097.99,2097.99,1,1,1,1,0,1,0,1,0.25,0,1
2699.99,1496.99,1,1,1,1,0,1,1,0,55,1,1
2799.99,1396.99,1,1,1,1,1,1,1,0,0.98,1,1
2098.99,2098.99,0,1,1,0,1,0,0,1,5.5,0,1
2699.99,1497.99,1,1,1,1,0,1,1,1,6.4,0,1
2099,2099,1,1,1,1,1,1,0,1,0.460625,1,1
2099,2099,1,1,1,0,1,1,0,0,0.24375,0,1
2099,2099,1,1,1,1,1,1,0,1,2.75,1,1
2099,2099,1,1,1,1,0,1,0,1,54,0,1
2099.5,2099.5,1,1,1,1,1,1,0,1,0.1,1,1
2099.99,2099.99,1,1,1,0,0,0,0,0,2.15,1,1
2099.99,2099.99,1,1,1,0,0,0,0,0,0.01,1,1
2099.99,2099.99,1,1,1,0,1,1,0,1,5,0,1
2099.99,2099.99,1,1,1,0,0,1,0,1,2.15,1,1
2103.27,2103.27,0,1,1,0,1,1,0,0,17.86,0,1
2108.28,2108.28,1,1,1,0,1,1,0,0,4.2,1,1
2113.27,2113.27,1,1,1,0,1,1,0,0,58.2,0,1
2115.99,2115.99,1,1,1,1,0,0,0,1,5.95,1,1
2124.99,2124.99,1,1,1,1,0,0,0,1,3.5,0,1
2131.99,2131.99,1,1,1,1,0,0,0,1,17.86,1,1
2131.99,2131.99,1,1,1,1,0,0,0,1,58.4,0,1
2135.74,2135.74,1,1,1,1,1,1,0,0,0.93125,0,1
2136.69,2136.69,1,1,1,1,1,1,0,0,75,0,1
2697.99,1575.98,1,1,1,1,1,1,1,1,58.2,1,1
2140.64,2140.64,1,1,1,1,1,1,0,0,5.5,0,1
2141.4,2141.4,1,1,1,1,1,1,0,0,0.35,0,1
2699.99,1597.99,1,1,1,1,0,1,1,1,2.6,0,1
2149,2149,0,1,1,0,0,1,0,1,4.2,0,1
2149,2149,1,1,1,0,1,1,1,1,1.3,1,1
2159.99,2159.99,1,1,1,1,0,0,0,1,39.9,0,1
2159.99,2159.99,1,1,1,1,0,0,0,1,2,1,1
2159.99,2159.99,1,1,1,1,0,0,0,1,10.2,0,1
2163.99,2163.99,1,1,1,0,0,0,0,1,6.4,1,1
2183.99,2183.99,1,1,1,1,0,0,0,1,1.6,1,1
2184.99,2184.99,1,1,1,0,0,1,0,1,0.04375,0,1
2184.99,2184.99,1,1,1,1,0,0,0,1,55,0,1
2194.4,2194.4,1,1,1,0,1,1,0,0,6.95,1,1
2196,2196,0,1,1,0,1,0,0,1,3.5,1,1
2196,2196,1,1,1,0,1,1,1,1,0.01,0,1
2196,2196,1,1,1,1,1,1,0,1,1.65,1,1
2196.99,2196.99,1,1,1,0,0,1,1,0,0.12,0,1
2196.99,2196.99,1,1,1,0,1,1,0,0,75.2,1,1
2197,2197,0,1,1,1,1,1,0,0,16,1,1
2697.99,1697.99,1,1,1,1,1,1,1,1,0.2,1,1
2197.99,2197.99,1,1,1,0,1,1,0,1,3.5,1,1
2197.99,2197.99,1,1,1,0,1,1,0,1,0.3,1,1
2197.99,2197.99,1,1,1,0,0,1,0,1,3.3,0,1
2197.99,2197.99,1,1,1,0,0,0,0,1,3.3,1,1
2197.99,2197.99,1,1,1,0,0,1,0,1,0.37,0,1
2197.99,2197.99,1,1,1,0,0,1,0,1,0.37,1,1
2197.99,2197.99,1,1,1,0,0,0,0,1,1.65,0,1
2197.99,2197.99,1,1,1,1,0,1,0,1,54.2,0,1
2198,2198,1,1,1,1,1,1,0,1,0.039375,0,1
2198,2198,1,1,1,0,1,0,0,1,2.75,0,1
2198,2198,1,1,1,1,1,1,0,1,10.5,1,1
2799.99,1596.99,1,1,1,1,1,1,1,0,0.93125,0,1
2199,2199,1,1,1,0,1,1,1,0,1.2,1,1
2199,2199,1,1,1,0,1,1,0,0,4.2,0,1
2199,2199,1,1,1,0,1,1,0,1,0.33,1,1
2199,2199,1,1,1,1,1,1,0,0,0.375,0,1
2199,2199,1,1,1,0,0,1,0,1,0.93125,1,1
2199.95,2199.95,1,1,1,0,1,1,1,1,17.86,0,1
2199.95,2199.95,1,1,1,0,0,1,0,0,0.13125,0,1
2199.98,2199.98,1,1,1,0,0,0,0,0,17.86,1,1
2199.98,2199.98,1,1,1,0,0,0,0,0,17.86,1,1
2199.98,2199.98,1,1,1,0,0,0,0,0,3,1,1
2199.99,2199.99,1,1,1,0,0,1,0,0,0.6,1,1
2199.99,2199.99,1,1,1,0,0,1,0,1,17.86,1,1
2199.99,2199.99,1,1,1,0,1,1,0,0,2.75,0,1
2199.99,2199.99,1,1,1,0,0,0,0,1,1.65,1,1
2199.99,2199.99,1,1,1,0,0,0,0,1,0.21875,0,1
2199.99,2199.99,1,1,1,0,0,0,0,1,0.25,0,1
2199.99,2199.99,1,1,1,0,0,0,0,1,0.12,0,1
2199.99,2199.99,1,1,1,0,0,1,0,1,5.84,0,1
2999.99,1399.99,1,1,1,1,0,1,1,1,0.07,0,1
2199.99,2199.99,1,1,1,0,0,0,0,0,3.31,0,1
2199.99,2199.99,1,1,1,0,0,0,0,0,5.5,1,1
2209.99,2209.99,1,1,1,1,0,0,0,1,0.181875,1,1
2211,2211,0,1,1,0,1,0,0,0,0.1,1,1
2697.99,1725.98,1,1,1,1,1,1,1,1,0.2,0,1
2214.4,2214.4,1,1,1,0,1,1,0,0,0.00125,1,1
2215.65,2215.65,1,1,1,0,1,1,0,0,0.37,0,1
2999,1454.17,1,1,1,1,1,1,1,0,0.12,0,1
2227.46,2227.46,0,1,1,0,0,0,0,1,6.4,1,1
2697.99,1775.98,1,1,1,1,1,1,1,1,0.64,0,1
2245.95,2245.95,1,1,1,0,1,1,0,0,0.375,0,1
2246,2246,1,1,1,0,1,1,1,1,16,0,1
2247.19,2247.19,1,1,1,0,0,1,1,1,41.9,1,1
2699.99,1796.99,1,1,1,1,0,1,1,0,0.04375,1,1
2799.99,1696.99,1,1,1,1,1,1,1,0,39.9,0,1
2699.99,1797.99,1,1,1,1,0,1,1,1,0.375,0,1
2999.99,1497.99,1,1,1,1,0,1,1,1,0.375,1,1
2249.99,2249.99,1,1,1,0,0,0,0,1,0.9125,1,1
2249.99,2249.99,1,1,1,0,1,1,0,1,0.181875,1,1
2251.53,2251.53,1,1,1,0,1,1,0,0,4.2,1,1
2255.99,2255.99,1,1,1,1,0,0,0,1,54.2,0,1
2261.99,2261.99,1,1,1,0,1,1,0,0,0.13125,0,1
2265.95,2265.95,1,1,1,0,1,1,0,0,0.684,1,1
2268,2268,1,1,1,1,1,1,0,1,0.04375,0,1
2269.83,2269.83,1,1,1,0,1,1,0,0,17.86,1,1
2274.99,2274.99,1,1,1,0,1,1,1,1,1.65,1,1
2276.36,2276.36,1,1,1,0,1,0,0,0,1.65,1,1
2279,2279,0,3,1,0,0,1,0,1,1.65,0,1
2697.99,1875.98,1,1,1,1,1,1,1,1,1.65,0,1
2294.99,2294.99,1,1,1,1,0,0,0,1,0.1,1,1
2295.98,2295.98,1,1,1,0,1,1,0,1,7.2,0,1
2295.99,2295.99,1,1,1,1,0,0,0,1,0.0025,1,1
2295.99,2295.99,1,1,1,1,0,0,0,1,2.5,1,1
2296,2296,0,1,1,0,1,0,0,1,8,1,1
2296,2296,1,1,1,0,1,1,0,1,54.5,0,1
2697.99,1895.98,1,1,1,1,1,1,1,1,55,1,1
2296.99,2296.99,1,1,1,0,1,1,1,0,1.65,0,1
2296.99,2296.99,1,1,1,0,1,1,0,0,0.01875,0,1
2296.99,2296.99,1,1,1,0,1,1,0,0,0.0025,0,1
2297.99,2297.99,1,1,1,0,1,1,1,1,1.5,1,1
2297.99,2297.99,1,1,1,1,1,1,0,1,54.2,0,1
2297.99,2297.99,1,1,1,0,1,1,0,1,54.2,0,1
2298,2298,1,1,1,1,1,1,0,1,54.2,1,1
2997.99,1599,1,1,1,1,0,1,1,1,8,0,1
2599.99,1997.99,1,1,1,1,0,1,1,1,0.01,0,1
2299,2299,1,1,1,0,1,1,0,0,1.5,1,1
2299,2299,1,1,1,0,0,1,0,1,1.65,1,1
2299.99,2299.99,1,1,1,0,0,1,0,0,1.65,0,1
2299.99,2299.99,1,1,1,0,0,0,0,0,0.64,0,1
2299.99,2299.99,1,1,1,0,0,0,0,1,0.48125,1,1
2299.99,2299.99,1,1,1,0,0,0,0,1,54.5,1,1
2299.99,2299.99,1,1,1,0,0,0,0,1,6,0,1
2325.95,2325.95,0,1,1,0,1,1,0,0,54.2,0,1
2331.99,2331.99,1,1,1,1,0,0,0,1,0.01,1,1
2335.74,2335.74,1,1,1,0,1,1,0,0,1.65,1,1
2336.69,2336.69,1,1,1,0,1,1,0,0,1,1,1
2339.99,2339.99,1,1,1,1,0,0,0,1,26.1,0,1
2340.64,2340.64,1,1,1,0,1,1,0,0,0.01875,1,1
2341.4,2341.4,1,1,1,0,1,1,0,0,7.2,1,1
